SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;90;0,00646137526663174;0,006550489127066387;3,889499921890635e-05;0,055769110332121806;0,055546502882349504;0,004301463510247244;0,08038268014088445;0,08093509206188863;0,006236585541697184;-0,0005524119210041784;99,40973240482745;0,5902675951725561
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;105;0,006265941638020863;0,006349894349245032;4,294001948971458e-05;0,055527997788805634;0,05527464685351313;0,004318868754890518;0,07915770106578932;0,07968622433799352;0,006552863457276871;-0,0005285232722042066;99,32831015144518;0,6716898485548151
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;120;0,005932208064826457;0,006238417770783752;6,533655031217876e-05;0,05389063906850371;0,05445438089421182;0,004257534178432779;0,07702082877265382;0,0789836550862503;0,008083102765162569;-0,001962826313596483;98,9635295574016;1,0364704425984002
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;135;0,006286276225769455;0,006275518208456518;2,5607291593800186e-05;0,056966700061256426;0,056815255670421776;0,003210554142361102;0,07928604054793917;0,07921816842402074;0,0050603647688482085;6,787212391842767e-05;99,59360765638463;0,40639234361536997
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;150;0,006294425627598529;0,006462788707531691;6,348491927606924e-05;0,05735432497326192;0,0574768298656194;0,0034410385549932285;0,07933741631537121;0,08039147160944182;0,007967742420288776;-0,0010540552940706133;99,02724092021987;0,9727590797801416
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;165;0,006277074890862693;0,006034876017738861;5,6911213486358695e-05;0,05788629146256101;0,0573595691415184;0,003605710308782864;0,07922799310131927;0,07768446445550656;0,00754395211320689;0,0015435286458127112;99,06577148337283;0,9342285166271694
SC4 12.08.2018 12:00 Sunny Summerday;FS5_SEV4_GIS_TIME;180;0,006869877532588789;0,006527449916629737;3,994319196762259e-05;0,059666666485399374;0,05888291845771382;0,003844226386560046;0,08288472436214522;0,08079263528707141;0,0063200626553557675;0,0020920890750738136;99,39179532415481;0,6082046758451698
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;0;0,003418330309555497;0,003418330309555497;0,0;0,027059768400117635;0,027059768400117635;0,0;0,0584664887739592;0,0584664887739592;0,0;0,0;100,0;0,0
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;15;0,00396277592639229;0,0038541903520374994;1,197599301750872e-05;0,029755366780637442;0,02941854712021672;0,0015441719982503116;0,06295058320931023;0,06208212586596483;0,003460634770892288;0,0008684573433453968;99,6902359611912;0,30976403880879383
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;30;0,002835852153278858;0,002880232586203348;2,8415240209197373e-05;0,028646570626179136;0,028365019076786447;0,0016643271606037583;0,05325271967964508;0,05366779841025108;0,005330594733160398;-0,0004150787306059986;99,02307732303763;0,9769226769623749
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;45;0,0029952280054516872;0,0030584916154973514;5,293169257180528e-05;0,03096003076318128;0,030888887537356382;0,002656493281972581;0,054728676262556245;0,05530363112398092;0,007275417003293027;-0,0005749548614246772;98,29879488160506;1,701205118394928
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;60;0,0027438594992481133;0,0027120207417095318;1,766115541967324e-05;0,031726627108960855;0,032130057000794875;0,0021552165457303972;0,052381862311759335;0,05207706540992428;0,004202517747692833;0,0003047969018350541;99,35299584034874;0,6470041596512548
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;75;0,0030765278433142057;0,003072239594321455;1,459432595724491e-05;0,03527670580172214;0,03570412835731447;0,0022531869834747868;0,05546645692050472;0,055427787203905725;0,00382025208032728;3,866971659899354e-05;99,52720728312046;0,47279271687954105
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;90;0,003076185401745027;0,0031983623408490115;1,514188541791503e-05;0,039277923981629874;0,04047255946627921;0,002518896769354309;0,055463369909743376;0,05655406564385103;0,0038912575625259026;-0,0010906957341076523;99,52880455876964;0,47119544123037
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;105;0,003757563023489576;0,0038457857553428963;2,1842528880182808e-05;0,04633786190131232;0,04749244299546094;0,002825810304046541;0,0612989642937756;0,06201439958060463;0,004673599135589488;-0,0007154352868290331;99,43524746239747;0,5647525376025242
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;120;0,005017212137429235;0,005295601397498901;3,556261921758648e-05;0,057308641875009524;0,05905253089787881;0,0030238989038743835;0,07083228174659655;0,0727708828962443;0,005963440216652337;-0,0019386011496477507;99,33292956085997;0,6670704391400402
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;135;0,006040511912147358;0,006100833103474527;2,5279590529880688e-05;0,06421173391623057;0,06486037327005958;0,0029071213245607805;0,07772073025999793;0,07810782997545461;0,005027881316208716;-0,00038709971545668187;99,58734695568657;0,4126530443134303
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;150;0,007581250492579255;0,0076935681443223896;3,9568458726661316e-05;0,07567296364968294;0,07637523051590107;0,0036484049228222475;0,08707037666496714;0,08771298731842617;0,0062903464711143945;-0,0006426106534590248;99,48832587916448;0,5116741208355238
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;165;0,007776846534116739;0,007835395600437911;5,7414217425443185e-05;0,07486484747986252;0,0754997503048894;0,0036153829508069634;0,08818643055548138;0,08851776996986488;0,00757721699738388;-0,0003313394143834997;99,27257568913545;0,7274243108645644
SC4 12.08.2018 12:00 Sunny Summerday;FS6_SEV4_GIS_SENSOR_TIME;180;0,009842867798622045;0,00981213399424982;5,8664000575084806e-05;0,08261761996157298;0,08347596456710318;0,004304813086122706;0,09921122818825522;0,09905621633320051;0,007659242819958433;0,00015501185505470416;99,40568127717899;0,5943187228210056
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;0;0,01629803098269905;0,01629803098269905;0,0;0,08490412274429762;0,08490412274429762;0,0;0,12766374184825952;0,12766374184825952;0,0;0,0;100,0;0,0
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;15;0,016318572065501507;0,016368876708379446;6,080398989148096e-05;0,08452179862580764;0,0857760307707429;0,006161708330762559;0,1277441664636844;0,12794091100339816;0,0077976913180428575;-0,00019674453971377237;99,62991374568905;0,3700862543109558
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;30;0,014923315853194813;0,014940480612339052;0,00012071379544093871;0,08150045205496455;0,0812284728235254;0,007859468676041866;0,12216102428022947;0,12223125873662208;0,01098698299993855;-7,023445639260661e-05;99,19851113947124;0,8014888605287703
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;45;0,013820334950305236;0,01369293172032354;0,00012098906752061359;0,07801766869158562;0,07688445099473368;0,008323773093845533;0,11755992068007377;0,11701680101730495;0,010999503057893734;0,0005431196627688206;99,1241511416;0,875848858400002
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;60;0,013668497540917469;0,01335425700181913;0,00016542125253352845;0,07800777958195639;0,07757200291770737;0,009706805149714151;0,11691234982206743;0,11556062046311075;0,012861619358911554;0,0013517293589566798;98,77644090768011;1,2235590923199013
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;75;0,013313171014986622;0,013090334029362662;0,00010629067854599398;0,0776253338632058;0,07691857956121789;0,006823887427647908;0,11538271540827344;0,11441299764171316;0,010309737074532695;0,0009697177665602824;99,19456163300381;0,8054383669961807
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;90;0,01269618534442993;0,012277485902018513;0,00018071866779300044;0,0764892114166006;0,07533219105967127;0,009108564775923023;0,11267735062748827;0,11080381718162291;0,01344316435192996;0,0018735334458653552;98,5494003828536;1,4505996171463944
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;105;0,012284242923534926;0,011912378030962931;0,00022175909061202765;0,07597760995512787;0,07473787143684339;0,010264878903610119;0,11083430391144669;0,10914384101250484;0,01489157784158642;0,0016904628989418552;98,17243625656964;1,8275637434303549
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;120;0,012153598665416323;0,011404149131922363;0,0003879267420516856;0,07621584468333323;0,07403169968536942;0,013917717056861822;0,11024336109451817;0,10679021084314032;0,019695855961386538;0,003453150251377851;96,71027606845824;3,2897239315417526
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;135;0,012276846237795328;0,010673092825786854;0,0008313234521613934;0,07859311366174895;0,07395396473322166;0,02218449504479118;0,11080093067206308;0,10331066172369072;0,028832680280566937;0,007490268948372361;92,77387542247683;7,22612457752316
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;150;0,012769073358253853;0,010041143007193037;0,0016112453614039722;0,08205323579558874;0,07224710338539046;0,02934982087733089;0,1130003245935774;0,1002055038767484;0,040140320893136516;0,012794820716828997;86,17240251152072;13,827597488479284
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;165;0,014334046771426447;0,009544797090180291;0,0026064590827357473;0,08844137486373439;0,07238351238294913;0,03736824272335439;0,11972487950057184;0,09769747739926703;0,05105349236571135;0,022027402101304813;78,54987957092627;21,450120429073742
SC4 12.08.2018 12:00 Sunny Summerday;FS7_SEV12_TIME;180;0,015173888351754415;0,009282626456730092;0,0031087717969437247;0,0913302180092806;0,07280828429778355;0,04179573509896147;0,12318233782387154;0,09634638787588298;0,05575636104467117;0,02683594994798856;74,91185632725482;25,088143672745183
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;0;0,005109452518061831;0,005109452518061831;0,0;0,04643150785556498;0,04643150785556498;0,0;0,07148043451226238;0,07148043451226238;0,0;0,0;100,0;0,0
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;15;0,005222341207830899;0,005349405894742855;3,598670688517247e-05;0,04527844207564215;0,0461339088286927;0,003795414537940498;0,07226576788376983;0,07313963285895586;0,005998892138151217;-0,0008738649751860311;99,33177189580768;0,6682281041923207
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;30;0,0043117862273382174;0,004420486686028696;8,186133232203985e-05;0,04441833809726527;0,04411200584532444;0,0060769845731556416;0,06566419288575942;0,06648674067833898;0,009047725256772547;-0,0008225477925795643;98,18180798133801;1,818192018662001
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;45;0,0038266467643411823;0,003829654834440889;8,631100937067777e-05;0,040845825892285595;0,04030230671940856;0,0062109217312578385;0,06185989625226656;0,06188420504814527;0,009290371863960978;-2,430879587871082e-05;97,79592027067665;2,2040797293233747
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;60;0,00390764024331353;0,003859468209032168;9,2328382730379e-05;0,04067387315480985;0,04094122462446312;0,007193548625092144;0,06251112095710275;0,062124618381380566;0,009608765931709388;0,0003865025757221821;97,66363524573012;2,3363647542698924
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;75;0,004088963326047022;0,0039662447214874;8,633881738680138e-05;0,042160303730273074;0,041009837293166616;0,0066979912960011025;0,06394500235395274;0,06297812891383325;0,009291868347474655;0,0009668734401194895;97,86953639428772;2,1304636057122734
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;90;0,0036796353215857638;0,003558138488440585;0,0001239536797044895;0,04269004951781034;0,04065222958602641;0,0076940408570395;0,060659997705124945;0,05965013401863054;0,011133448688725766;0,0010098636864944027;96,63360736113965;3,366392638860357
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;105;0,004046800480438069;0,003713652759355734;0,0003072809686579869;0,045788610975409934;0,04219024811381719;0,01161481002750604;0,06361446754031719;0,06093974695841569;0,01752943149842535;0,0026747205819014977;92,35796982881935;7,642030171180634
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;120;0,0040009241491035874;0,0034067276388414845;0,00041835237231284785;0,04550107005555654;0,04057405875102837;0,01377247484481853;0,06325285882158677;0,058367179466216154;0,020453664031484624;0,004885679355370612;89,06291185823855;10,937088141761445
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;135;0,004364307759122632;0,0036092569373333866;0,0007521019392873236;0,04796599708762993;0,04198030283243685;0,01773469660775331;0,06606290758907477;0,06007709161846458;0,02742447701027904;0,005985815970610188;82,75533014907339;17,244669850926623
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;150;0,004653485548012692;0,0034024051118192113;0,0017200112339441837;0,050688093695240584;0,04135275007118578;0,028526292951858562;0,06821646097543241;0,058330138966225784;0,041473018143657975;0,009886322009206625;66,4218775311625;33,578122468837506
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;165;0,0053689051297553065;0,003761186273102602;0,0017946202183467001;0,055997356189201306;0,04424850283652416;0,03194369189441204;0,07327281303290673;0,061328511094780394;0,04236295809249751;0,011944301938126331;67,69829508805388;32,30170491194611
SC4 12.08.2018 12:00 Sunny Summerday;FS8_SEV12_GIS_TIME;180;0,0063625294959700485;0,0048120975750252475;0,002292589843773788;0,05942730774611348;0,049239277660270975;0,03706702857743949;0,07976546555979003;0,06936928408903502;0,04788099668734756;0,010396181470755009;67,73130598669852;32,268694013301484
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;0;0,003496017217273942;0,003496017217273942;0,0;0,027619475778608425;0,027619475778608425;0,0;0,059127127591943295;0,059127127591943295;0,0;0,0;100,0;0,0
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;15;0,0038259487984973126;0,003794644467256838;7,990429923681187e-06;0,029680951136962994;0,02947337034798846;0,0016723949516165085;0,06185425448986765;0,06160068560703556;0,0028267348520300216;0,00025356888283208784;99,7898712303512;0,2101287696487961
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;30;0,002765362520492202;0,0028870394992235532;2,38463062732343e-05;0,028562569578772803;0,02834826539424904;0,0025818032630975695;0,05258671429640952;0,05373117809264518;0,004883267991134042;-0,001144463796235659;99,18078867167499;0,8192113283250066
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;45;0,002736651779248345;0,002725005228247393;4,6451946376488636e-05;0,030386038778203055;0,029147477221330185;0,00372349397967691;0,052313017302085964;0,05220158262205652;0,00681556647509865;0,00011143468002944301;98,32391614051215;1,676083859487841
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;60;0,002579026414369757;0,002534636380425424;2,8296791072376504e-05;0,03126710546001193;0,030879592835591236;0,00320666647799637;0,050784115768316346;0,05034517236464112;0,005319472819027888;0,0004389434036752224;98,89592161875062;1,1040783812493875
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;75;0,0030191272412983567;0,002881052458480088;5,441441515352299e-05;0,03627324271942554;0,03565218866945408;0,003716656074359797;0,054946585347029134;0,05367543626725439;0,007376612715435384;0,0012711490797747416;98,14631138772937;1,853688612270632
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;90;0,0030374504865605108;0,0030260942585934704;5,73645546598465e-05;0,040191028907976184;0,04001621910164667;0,004004662694490474;0,05511307001574591;0,05500994690593212;0,007573939177194817;0,00010312310981379358;98,13960366802105;1,8603963319789543
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;105;0,0037756774613906846;0,00374517398020107;0,00010473351093884224;0,048526235387114376;0,04822241698914708;0,005073291587008946;0,06144654149250944;0,0611978265970375;0,010233939170175003;0,0002487148954719437;97,27958369961166;2,7204163003883473
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;120;0,005217633123316673;0,005337088162684473;0,00013355565292003997;0,05952894824731438;0,06012082605892844;0,0062185240558524065;0,07223318574808031;0,07305537737007778;0,011556628094735937;-0,0008221916219974673;97,55868491128807;2,4413150887119475
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;135;0,006469841493594205;0,006223757549944227;0,0001438187777186123;0,06864503236440408;0,06735980774151369;0,00757346148400203;0,08043532491134853;0,07889079509007516;0,011992446694424466;0,0015445298212733716;97,74138902593414;2,258610974065853
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;150;0,006511189661554793;0,006231022879691027;0,00021009055975555524;0,06907077807297068;0,0675526632359572;0,008346993199455133;0,08069194297793797;0,07893682841165477;0,014494501017818972;0,001755114566283203;96,73828815886209;3,2617118411379225
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;165;0,008868709513180365;0,008448169813259907;0,0003368052921825719;0,08236461365572452;0,08078115714758372;0,01105710924130635;0,0941738260515116;0,09191392611166116;0,01835225577912895;0,0022598999398504432;96,16612126795995;3,8338787320400467
SC4 12.08.2018 12:00 Sunny Summerday;FS9_SEV12_GIS_SENSOR_TIME;180;0,011783784737008213;0,010861466628555933;0,00038069205259649126;0,09308925563703341;0,08995274401548203;0,01291428419990816;0,1085531424557033;0,10421836032367778;0,019511331389643588;0,004334782132025525;96,61371037899754;3,386289621002457
